Time,salinity_psu_model,temperature_C_model,Time model_time,Date_GMT_00,Conductivity_microsiemens_cm,Temp_C,Year_2016,Date_GMT_00,Conductivity_microsiemens_cm,Temp_C,Year_2017,Date_GMT_00,Conductivity_microsiemens_cm,Temp_C,Year_2018,Month,Conductivity_microsiemens_cm_av,Conductivity_microsiemens_cm_std,Temp_C_average,Temp_C_std
30/09/2016 16:00,19.4777,26.9972,30/09/2016 15:00,,,,,,,,,30/09/2018 15:00,38284.6,30.51,2018,September,38284.6,#¡DIV/0!,30.51,#¡DIV/0!
30/09/2016 16:30,18.7375,27.0241,30/09/2016 15:30,,,,,,,,,30/09/2018 15:30,38504.6,30.56,2018,September,38504.6,#¡DIV/0!,30.56,#¡DIV/0!
30/09/2016 17:00,17.6565,26.999,30/09/2016 16:00,,,,,,,,,30/09/2018 16:00,38589.7,30.62,2018,September,38589.7,#¡DIV/0!,30.62,#¡DIV/0!
30/09/2016 17:30,16.4508,26.9653,30/09/2016 16:30,,,,,,,,,30/09/2018 16:30,38515.9,30.73,2018,September,38515.9,#¡DIV/0!,30.73,#¡DIV/0!
30/09/2016 18:00,15.4415,26.934,30/09/2016 17:00,,,,,,,,,30/09/2018 17:00,38470.6,30.9,2018,September,38470.6,#¡DIV/0!,30.9,#¡DIV/0!
30/09/2016 18:30,14.9692,26.92,30/09/2016 17:30,,,,,,,,,30/09/2018 17:30,38532.9,31.02,2018,September,38532.9,#¡DIV/0!,31.02,#¡DIV/0!
30/09/2016 19:00,15.0498,26.9261,30/09/2016 18:00,,,,,,,,,30/09/2018 18:00,38561.3,31.23,2018,September,38561.3,#¡DIV/0!,31.23,#¡DIV/0!
30/09/2016 19:30,15.58,26.9347,30/09/2016 18:30,,,,,,,,,30/09/2018 18:30,38555.7,31.43,2018,September,38555.7,#¡DIV/0!,31.43,#¡DIV/0!
30/09/2016 20:00,16.2803,26.9391,30/09/2016 19:00,,,,,,,,,30/09/2018 19:00,38623.9,31.65,2018,September,38623.9,#¡DIV/0!,31.65,#¡DIV/0!
30/09/2016 20:30,17.1272,26.9966,30/09/2016 19:30,,,,,,,,,30/09/2018 19:30,38612.5,31.83,2018,September,38612.5,#¡DIV/0!,31.83,#¡DIV/0!
30/09/2016 21:00,18.5581,27.2223,30/09/2016 20:00,,,,,,,,,30/09/2018 20:00,38510.3,31.85,2018,September,38510.3,#¡DIV/0!,31.85,#¡DIV/0!
30/09/2016 21:30,20.3858,27.5542,30/09/2016 20:30,,,,,,,,,30/09/2018 20:30,37381.8,31.71,2018,September,37381.8,#¡DIV/0!,31.71,#¡DIV/0!
30/09/2016 22:00,21.8216,27.7392,30/09/2016 21:00,,,,,,,,,30/09/2018 21:00,37241.9,31.7,2018,September,37241.9,#¡DIV/0!,31.7,#¡DIV/0!
30/09/2016 22:30,22.6829,27.7055,30/09/2016 21:30,,,,,,,,,30/09/2018 21:30,37311.8,31.72,2018,September,37311.8,#¡DIV/0!,31.72,#¡DIV/0!
30/09/2016 23:00,23.3637,27.5886,30/09/2016 22:00,,,,,,,,,30/09/2018 22:00,37252.7,31.75,2018,September,37252.7,#¡DIV/0!,31.75,#¡DIV/0!
30/09/2016 23:30,24.0339,27.4849,30/09/2016 22:30,,,,,,,,,30/09/2018 22:30,36343.2,31.71,2018,September,36343.2,#¡DIV/0!,31.71,#¡DIV/0!
01/10/2016 00:00,24.5918,27.4408,30/09/2016 23:00,,,,,,,,,30/09/2018 23:00,35584.5,31.71,2018,September,35584.5,#¡DIV/0!,31.71,#¡DIV/0!
01/10/2016 00:30,24.9637,27.3763,30/09/2016 23:30,,,,,,,,,30/09/2018 23:30,36498.2,31.66,2018,September,36498.2,#¡DIV/0!,31.66,#¡DIV/0!
01/10/2016 01:00,25.1877,27.3854,01/10/2016 00:00,,,,,,,,,01/10/2018 00:00,36880.1,31.64,2018,October,36880.1,#¡DIV/0!,31.64,#¡DIV/0!
01/10/2016 01:30,25.2366,27.3407,01/10/2016 00:30,,,,,,,,,01/10/2018 00:30,37620.6,31.43,2018,October,37620.6,#¡DIV/0!,31.43,#¡DIV/0!
01/10/2016 02:00,25.1102,27.3318,01/10/2016 01:00,,,,,,,,,01/10/2018 01:00,38027.8,31.37,2018,October,38027.8,#¡DIV/0!,31.37,#¡DIV/0!
01/10/2016 02:30,24.5758,27.2138,01/10/2016 01:30,,,,,,,,,01/10/2018 01:30,38267.8,31.33,2018,October,38267.8,#¡DIV/0!,31.33,#¡DIV/0!
01/10/2016 03:00,23.7386,27.0578,01/10/2016 02:00,,,,,,,,,01/10/2018 02:00,38481.9,31.32,2018,October,38481.9,#¡DIV/0!,31.32,#¡DIV/0!
01/10/2016 03:30,22.9294,26.8861,01/10/2016 02:30,,,,,,,,,01/10/2018 02:30,38646.7,31.32,2018,October,38646.7,#¡DIV/0!,31.32,#¡DIV/0!
01/10/2016 04:00,22.3871,26.7517,01/10/2016 03:00,,,,,,,,,01/10/2018 03:00,38858.5,31.29,2018,October,38858.5,#¡DIV/0!,31.29,#¡DIV/0!
01/10/2016 04:30,22.1213,26.7262,01/10/2016 03:30,,,,,,,,,01/10/2018 03:30,39060.7,31.24,2018,October,39060.7,#¡DIV/0!,31.24,#¡DIV/0!
01/10/2016 05:00,21.9721,26.7685,01/10/2016 04:00,,,,,,,,,01/10/2018 04:00,39287.9,31.15,2018,October,39287.9,#¡DIV/0!,31.15,#¡DIV/0!
01/10/2016 05:30,21.9198,26.8843,01/10/2016 04:30,,,,,,,,,01/10/2018 04:30,39370,31.1,2018,October,39370,#¡DIV/0!,31.1,#¡DIV/0!
01/10/2016 06:00,21.9646,27.1817,01/10/2016 05:00,,,,,,,,,01/10/2018 05:00,39381.8,31.05,2018,October,39381.8,#¡DIV/0!,31.05,#¡DIV/0!
01/10/2016 06:30,21.879,27.1632,01/10/2016 05:30,,,,,,,,,01/10/2018 05:30,39393.5,31.01,2018,October,39393.5,#¡DIV/0!,31.01,#¡DIV/0!
01/10/2016 07:00,21.8063,27.1287,01/10/2016 06:00,,,,,,,,,01/10/2018 06:00,39511.4,31.02,2018,October,39511.4,#¡DIV/0!,31.02,#¡DIV/0!
01/10/2016 07:30,21.7257,27.1022,01/10/2016 06:30,,,,,,,,,01/10/2018 06:30,39552.8,31,2018,October,39552.8,#¡DIV/0!,31,#¡DIV/0!
01/10/2016 08:00,21.6913,27.1849,01/10/2016 07:00,,,,,,,,,01/10/2018 07:00,38945,30.74,2018,October,38945,#¡DIV/0!,30.74,#¡DIV/0!
01/10/2016 08:30,21.6469,27.2139,01/10/2016 07:30,,,,,,,,,01/10/2018 07:30,38646.7,30.67,2018,October,38646.7,#¡DIV/0!,30.67,#¡DIV/0!
01/10/2016 09:00,21.6072,27.1962,01/10/2016 08:00,,,,,,,,,01/10/2018 08:00,38532.9,30.65,2018,October,38532.9,#¡DIV/0!,30.65,#¡DIV/0!
01/10/2016 09:30,21.5829,27.1748,01/10/2016 08:30,,,,,,,,,01/10/2018 08:30,38414.1,30.63,2018,October,38414.1,#¡DIV/0!,30.63,#¡DIV/0!
01/10/2016 10:00,21.548,27.1524,01/10/2016 09:00,,,,,,,,,01/10/2018 09:00,37867.4,30.59,2018,October,37867.4,#¡DIV/0!,30.59,#¡DIV/0!
01/10/2016 10:30,21.4303,27.1173,01/10/2016 09:30,,,,,,,,,01/10/2018 09:30,37828.8,30.56,2018,October,37828.8,#¡DIV/0!,30.56,#¡DIV/0!
01/10/2016 11:00,21.1254,27.0103,01/10/2016 10:00,,,,,,,,,01/10/2018 10:00,37247.3,30.46,2018,October,37247.3,#¡DIV/0!,30.46,#¡DIV/0!
01/10/2016 11:30,20.6074,26.8868,01/10/2016 10:30,,,,,,,,,01/10/2018 10:30,37055,30.44,2018,October,37055,#¡DIV/0!,30.44,#¡DIV/0!
01/10/2016 12:00,19.9753,26.7355,01/10/2016 11:00,,,,,,,,,01/10/2018 11:00,37719,30.5,2018,October,37719,#¡DIV/0!,30.5,#¡DIV/0!
01/10/2016 12:30,19.3683,26.6644,01/10/2016 11:30,,,,,,,,,01/10/2018 11:30,38128,30.55,2018,October,38128,#¡DIV/0!,30.55,#¡DIV/0!
01/10/2016 13:00,18.8786,26.5621,01/10/2016 12:00,,,,,,,,,01/10/2018 12:00,37900.5,30.48,2018,October,37900.5,#¡DIV/0!,30.48,#¡DIV/0!
01/10/2016 13:30,18.6141,26.4539,01/10/2016 12:30,,,,,,,,,01/10/2018 12:30,37118.9,30.32,2018,October,37118.9,#¡DIV/0!,30.32,#¡DIV/0!
01/10/2016 14:00,18.3258,26.2906,01/10/2016 13:00,,,,,,,,,01/10/2018 13:00,36560.6,30.23,2018,October,36560.6,#¡DIV/0!,30.23,#¡DIV/0!
01/10/2016 14:30,17.7533,26.159,01/10/2016 13:30,,,,,,,,,01/10/2018 13:30,36087.3,30.19,2018,October,36087.3,#¡DIV/0!,30.19,#¡DIV/0!
01/10/2016 15:00,16.5669,26.0436,01/10/2016 14:00,,,,,,,,,01/10/2018 14:00,35884.7,30.19,2018,October,35884.7,#¡DIV/0!,30.19,#¡DIV/0!
01/10/2016 15:30,14.9554,25.922,01/10/2016 14:30,,,,,,,,,01/10/2018 14:30,35854.5,30.25,2018,October,35854.5,#¡DIV/0!,30.25,#¡DIV/0!
01/10/2016 16:00,13.3555,25.8224,01/10/2016 15:00,,,,,,,,,01/10/2018 15:00,36225.1,30.31,2018,October,36225.1,#¡DIV/0!,30.31,#¡DIV/0!
01/10/2016 16:30,11.7017,25.6993,01/10/2016 15:30,,,,,,,,,01/10/2018 15:30,38663.8,30.51,2018,October,38663.8,#¡DIV/0!,30.51,#¡DIV/0!
01/10/2016 17:00,10.4707,25.7142,01/10/2016 16:00,,,,,,,,,01/10/2018 16:00,38561.3,30.62,2018,October,38561.3,#¡DIV/0!,30.62,#¡DIV/0!
01/10/2016 17:30,9.38177,25.7959,01/10/2016 16:30,,,,,,,,,01/10/2018 16:30,38408.5,30.77,2018,October,38408.5,#¡DIV/0!,30.77,#¡DIV/0!
01/10/2016 18:00,8.37511,25.9463,01/10/2016 17:00,,,,,,,,,01/10/2018 17:00,38385.9,30.9,2018,October,38385.9,#¡DIV/0!,30.9,#¡DIV/0!
01/10/2016 18:30,7.48333,26.1373,01/10/2016 17:30,,,,,,,,,01/10/2018 17:30,38290.3,31.11,2018,October,38290.3,#¡DIV/0!,31.11,#¡DIV/0!
01/10/2016 19:00,6.8364,26.3392,01/10/2016 18:00,,,,,,,,,01/10/2018 18:00,38228.6,31.34,2018,October,38228.6,#¡DIV/0!,31.34,#¡DIV/0!
01/10/2016 19:30,6.71016,26.5617,01/10/2016 18:30,,,,,,,,,01/10/2018 18:30,38111.3,31.58,2018,October,38111.3,#¡DIV/0!,31.58,#¡DIV/0!
01/10/2016 20:00,7.10947,26.7161,01/10/2016 19:00,,,,,,,,,01/10/2018 19:00,38122.4,31.8,2018,October,38122.4,#¡DIV/0!,31.8,#¡DIV/0!
01/10/2016 20:30,7.91152,26.8472,01/10/2016 19:30,,,,,,,,,01/10/2018 19:30,38116.8,31.95,2018,October,38116.8,#¡DIV/0!,31.95,#¡DIV/0!
01/10/2016 21:00,9.03607,26.9676,01/10/2016 20:00,,,,,,,,,01/10/2018 20:00,38161.5,32.08,2018,October,38161.5,#¡DIV/0!,32.08,#¡DIV/0!
01/10/2016 21:30,10.5008,26.9128,01/10/2016 20:30,,,,,,,,,01/10/2018 20:30,38128,32.21,2018,October,38128,#¡DIV/0!,32.21,#¡DIV/0!
01/10/2016 22:00,13.2177,27.051,01/10/2016 21:00,,,,,,,,,01/10/2018 21:00,38022.3,32.29,2018,October,38022.3,#¡DIV/0!,32.29,#¡DIV/0!
01/10/2016 22:30,15.9791,27.2626,01/10/2016 21:30,,,,,,,,,01/10/2018 21:30,37686.1,32.18,2018,October,37686.1,#¡DIV/0!,32.18,#¡DIV/0!
01/10/2016 23:00,18.868,27.4806,01/10/2016 22:00,,,,,,,,,01/10/2018 22:00,37479.2,32.07,2018,October,37479.2,#¡DIV/0!,32.07,#¡DIV/0!
01/10/2016 23:30,20.5562,27.6241,01/10/2016 22:30,,,,,,,,,01/10/2018 22:30,37381.8,32.03,2018,October,37381.8,#¡DIV/0!,32.03,#¡DIV/0!
02/10/2016 00:00,21.6225,27.5823,01/10/2016 23:00,,,,,,,,,01/10/2018 23:00,37392.6,32.04,2018,October,37392.6,#¡DIV/0!,32.04,#¡DIV/0!
02/10/2016 00:30,22.7063,27.6644,01/10/2016 23:30,,,,,,,,,01/10/2018 23:30,37430.5,32.04,2018,October,37430.5,#¡DIV/0!,32.04,#¡DIV/0!
02/10/2016 01:00,23.0078,27.7065,02/10/2016 00:00,,,,,,,,,02/10/2018 00:00,37500.9,32.02,2018,October,37500.9,#¡DIV/0!,32.02,#¡DIV/0!
02/10/2016 01:30,23.2056,27.7367,02/10/2016 00:30,,,,,,,,,02/10/2018 00:30,37528.1,31.97,2018,October,37528.1,#¡DIV/0!,31.97,#¡DIV/0!
02/10/2016 02:00,23.3485,27.7542,02/10/2016 01:00,,,,,,,,,02/10/2018 01:00,37609.7,31.9,2018,October,37609.7,#¡DIV/0!,31.9,#¡DIV/0!
02/10/2016 02:30,23.4474,27.7597,02/10/2016 01:30,,,,,,,,,02/10/2018 01:30,37658.8,31.85,2018,October,37658.8,#¡DIV/0!,31.85,#¡DIV/0!
02/10/2016 03:00,23.4938,27.7539,02/10/2016 02:00,,,,,,,,,02/10/2018 02:00,37702.6,31.74,2018,October,37702.6,#¡DIV/0!,31.74,#¡DIV/0!
02/10/2016 03:30,23.4696,27.7465,02/10/2016 02:30,,,,,,,,,02/10/2018 02:30,37664.3,31.61,2018,October,37664.3,#¡DIV/0!,31.61,#¡DIV/0!
02/10/2016 04:00,23.3367,27.7157,02/10/2016 03:00,,,,,,,,,02/10/2018 03:00,37686.1,31.5,2018,October,37686.1,#¡DIV/0!,31.5,#¡DIV/0!
02/10/2016 04:30,23.0516,27.6402,02/10/2016 03:30,,,,,,,,,02/10/2018 03:30,37686.1,31.39,2018,October,37686.1,#¡DIV/0!,31.39,#¡DIV/0!
02/10/2016 05:00,22.6546,27.5522,02/10/2016 04:00,,,,,,,,,02/10/2018 04:00,37735.4,31.32,2018,October,37735.4,#¡DIV/0!,31.32,#¡DIV/0!
02/10/2016 05:30,22.2424,27.4664,02/10/2016 04:30,,,,,,,,,02/10/2018 04:30,37538.9,31.16,2018,October,37538.9,#¡DIV/0!,31.16,#¡DIV/0!
02/10/2016 06:00,21.8733,27.3601,02/10/2016 05:00,,,,,,,,,02/10/2018 05:00,37544.4,31.06,2018,October,37544.4,#¡DIV/0!,31.06,#¡DIV/0!
02/10/2016 06:30,21.5976,27.2867,02/10/2016 05:30,,,,,,,,,02/10/2018 05:30,37839.8,31.06,2018,October,37839.8,#¡DIV/0!,31.06,#¡DIV/0!
02/10/2016 07:00,21.4151,27.2456,02/10/2016 06:00,,,,,,,,,02/10/2018 06:00,38228.6,31.07,2018,October,38228.6,#¡DIV/0!,31.07,#¡DIV/0!
02/10/2016 07:30,21.3122,27.2114,02/10/2016 06:30,,,,,,,,,02/10/2018 06:30,38470.6,31.06,2018,October,38470.6,#¡DIV/0!,31.06,#¡DIV/0!
02/10/2016 08:00,21.2789,27.195,02/10/2016 07:00,,,,,,,,,02/10/2018 07:00,38635.3,31.04,2018,October,38635.3,#¡DIV/0!,31.04,#¡DIV/0!
02/10/2016 08:30,21.3188,27.1925,02/10/2016 07:30,,,,,,,,,02/10/2018 07:30,38789.6,31.01,2018,October,38789.6,#¡DIV/0!,31.01,#¡DIV/0!
02/10/2016 09:00,21.4021,27.1861,02/10/2016 08:00,,,,,,,,,02/10/2018 08:00,38997,31,2018,October,38997,#¡DIV/0!,31,#¡DIV/0!
02/10/2016 09:30,21.4677,27.1571,02/10/2016 08:30,,,,,,,,,02/10/2018 08:30,39049.1,30.96,2018,October,39049.1,#¡DIV/0!,30.96,#¡DIV/0!
02/10/2016 10:00,21.49,27.1391,02/10/2016 09:00,,,,,,,,,02/10/2018 09:00,39008.5,30.88,2018,October,39008.5,#¡DIV/0!,30.88,#¡DIV/0!
02/10/2016 10:30,21.436,27.099,02/10/2016 09:30,,,,,,,,,02/10/2018 09:30,38749.5,30.76,2018,October,38749.5,#¡DIV/0!,30.76,#¡DIV/0!
02/10/2016 11:00,21.2895,27.0951,02/10/2016 10:00,,,,,,,,,02/10/2018 10:00,38340.8,30.65,2018,October,38340.8,#¡DIV/0!,30.65,#¡DIV/0!
02/10/2016 11:30,21.0402,27.0217,02/10/2016 10:30,,,,,,,,,02/10/2018 10:30,38211.8,30.63,2018,October,38211.8,#¡DIV/0!,30.63,#¡DIV/0!
02/10/2016 12:00,20.7433,26.946,02/10/2016 11:00,,,,,,,,,02/10/2018 11:00,38239.8,30.63,2018,October,38239.8,#¡DIV/0!,30.63,#¡DIV/0!
02/10/2016 12:30,20.4815,26.879,02/10/2016 11:30,,,,,,,,,02/10/2018 11:30,38262.2,30.65,2018,October,38262.2,#¡DIV/0!,30.65,#¡DIV/0!
02/10/2016 13:00,20.3557,26.8539,02/10/2016 12:00,,,,,,,,,02/10/2018 12:00,37620.6,30.55,2018,October,37620.6,#¡DIV/0!,30.55,#¡DIV/0!
02/10/2016 13:30,20.2078,26.7818,02/10/2016 12:30,,,,,,,,,02/10/2018 12:30,37398,30.51,2018,October,37398,#¡DIV/0!,30.51,#¡DIV/0!
02/10/2016 14:00,19.9773,26.5883,02/10/2016 13:00,,,,,,,,,02/10/2018 13:00,37317.2,30.48,2018,October,37317.2,#¡DIV/0!,30.48,#¡DIV/0!
02/10/2016 14:30,20.2605,26.8246,02/10/2016 13:30,,,,,,,,,02/10/2018 13:30,37577,30.44,2018,October,37577,#¡DIV/0!,30.44,#¡DIV/0!
02/10/2016 15:00,20.1435,26.7088,02/10/2016 14:00,,,,,,,,,02/10/2018 14:00,38033.4,30.49,2018,October,38033.4,#¡DIV/0!,30.49,#¡DIV/0!
02/10/2016 15:30,20.0327,26.5969,02/10/2016 14:30,,,,,,,,,02/10/2018 14:30,38066.7,30.53,2018,October,38066.7,#¡DIV/0!,30.53,#¡DIV/0!
02/10/2016 16:00,19.9589,26.5284,02/10/2016 15:00,,,,,,,,,02/10/2018 15:00,38206.2,30.59,2018,October,38206.2,#¡DIV/0!,30.59,#¡DIV/0!
02/10/2016 16:30,19.9272,26.4934,02/10/2016 15:30,,,,,,,,,02/10/2018 15:30,38022.3,30.62,2018,October,38022.3,#¡DIV/0!,30.62,#¡DIV/0!
02/10/2016 17:00,19.9203,26.4832,02/10/2016 16:00,,,,,,,,,02/10/2018 16:00,37773.8,30.67,2018,October,37773.8,#¡DIV/0!,30.67,#¡DIV/0!
02/10/2016 17:30,19.8592,26.506,02/10/2016 16:30,,,,,,,,,02/10/2018 16:30,37702.6,30.74,2018,October,37702.6,#¡DIV/0!,30.74,#¡DIV/0!
02/10/2016 18:00,18.7961,26.5963,02/10/2016 17:00,,,,,,,,,02/10/2018 17:00,37740.9,30.88,2018,October,37740.9,#¡DIV/0!,30.88,#¡DIV/0!
02/10/2016 18:30,16.5853,26.7026,02/10/2016 17:30,,,,,,,,,02/10/2018 17:30,37757.4,31.05,2018,October,37757.4,#¡DIV/0!,31.05,#¡DIV/0!
02/10/2016 19:00,14.3586,26.8071,02/10/2016 18:00,,,,,02/10/2017 18:00,37049.3,31.36,2017,02/10/2018 18:00,37773.8,31.23,2018,October,37411.55,512.298863,31.295,0.091923882
02/10/2016 19:30,12.9115,26.9143,02/10/2016 18:30,,,,,02/10/2017 18:30,40621.8,31.45,2017,02/10/2018 18:30,37790.3,31.44,2018,October,39206.05,2002.172851,31.445,0.007071068
02/10/2016 20:00,12.6293,27.0034,02/10/2016 19:00,,,,,02/10/2017 19:00,42487.7,31.54,2017,02/10/2018 19:00,37762.9,31.61,2018,October,40125.3,3340.93812,31.575,0.049497475
02/10/2016 20:30,13.2875,27.0778,02/10/2016 19:30,,,,,02/10/2017 19:30,43415.1,31.54,2017,02/10/2018 19:30,37878.4,31.74,2018,October,40646.75,3915.038115,31.64,0.141421356
02/10/2016 21:00,14.788,27.0955,02/10/2016 20:00,,,,,02/10/2017 20:00,43991.2,31.56,2017,02/10/2018 20:00,37928.1,31.88,2018,October,40959.65,4287.259125,31.72,0.22627417
02/10/2016 21:30,17.3518,26.9527,02/10/2016 20:30,,,,,02/10/2017 20:30,44674.8,31.39,2017,02/10/2018 20:30,38016.7,32.02,2018,October,41345.75,4707.98766,31.705,0.445477272
02/10/2016 22:00,18.6992,26.7897,02/10/2016 21:00,,,,,02/10/2017 21:00,45316.7,31.31,2017,02/10/2018 21:00,38295.9,32.2,2018,October,41806.3,4964.455289,31.755,0.629325035
02/10/2016 22:30,19.4145,26.916,02/10/2016 21:30,,,,,02/10/2017 21:30,45966.2,31.27,2017,02/10/2018 21:30,38459.3,32.3,2018,October,42212.75,5308.179896,31.785,0.728319985
02/10/2016 23:00,20.2104,27.1078,02/10/2016 22:00,,,,,02/10/2017 22:00,46811.7,31.16,2017,02/10/2018 22:00,37708,32.07,2018,October,42259.85,6437.288004,31.615,0.643467171
02/10/2016 23:30,21.0074,27.3171,02/10/2016 22:30,,,,,02/10/2017 22:30,46819.5,31.3,2017,02/10/2018 22:30,37381.8,31.98,2018,October,42100.65,6673.461669,31.64,0.480832611
03/10/2016 00:00,21.8266,27.4688,02/10/2016 23:00,,,,,02/10/2017 23:00,44711.3,31.36,2017,02/10/2018 23:00,37167,31.88,2018,October,40939.15,5334.625689,31.62,0.367695526
03/10/2016 00:30,22.5056,27.5586,02/10/2016 23:30,,,,,02/10/2017 23:30,39296,31.34,2017,02/10/2018 23:30,37071,31.83,2018,October,38183.5,1573.312588,31.585,0.346482323
03/10/2016 01:00,22.9631,27.6323,03/10/2016 00:00,,,,,03/10/2017 00:00,41808,31.32,2017,03/10/2018 00:00,37039,31.8,2018,October,39423.5,3372.192239,31.56,0.339411255
03/10/2016 01:30,23.2676,27.6978,03/10/2016 00:30,,,,,03/10/2017 00:30,44169.4,31.34,2017,03/10/2018 00:30,37177.7,31.84,2018,October,40673.55,4943.878482,31.59,0.353553391
03/10/2016 02:00,23.4891,27.7505,03/10/2016 01:00,,,,,03/10/2017 01:00,43540.5,31.25,2017,03/10/2018 01:00,37306.4,31.84,2018,October,40423.45,4408.174385,31.545,0.417193001
03/10/2016 02:30,23.6647,27.7877,03/10/2016 01:30,,,,,03/10/2017 01:30,45383.9,31.27,2017,03/10/2018 01:30,36848.5,31.74,2018,October,41116.2,6035.43922,31.505,0.332340187
03/10/2016 03:00,23.8055,27.8098,03/10/2016 02:00,,,,,03/10/2017 02:00,43927.3,31.17,2017,03/10/2018 02:00,36917.1,31.72,2018,October,40422.2,4956.959957,31.445,0.38890873
03/10/2016 03:30,23.9084,27.8195,03/10/2016 02:30,,,,,03/10/2017 02:30,43505.6,31.14,2017,03/10/2018 02:30,37274.2,31.72,2018,October,40389.9,4406.265196,31.43,0.410121933
03/10/2016 04:00,23.9693,27.8187,03/10/2016 03:00,,,,,03/10/2017 03:00,43228.3,31.11,2017,03/10/2018 03:00,37500.9,31.7,2018,October,40364.6,4049.883379,31.405,0.417193001
03/10/2016 04:30,23.9833,27.8122,03/10/2016 03:30,,,,,03/10/2017 03:30,43221.4,31.08,2017,03/10/2018 03:30,37484.6,31.6,2018,October,40353,4056.530182,31.34,0.367695526
03/10/2016 05:00,23.9435,27.8003,03/10/2016 04:00,,,,,03/10/2017 04:00,42824.7,31.04,2017,03/10/2018 04:00,37463,31.55,2018,October,40143.85,3791.294429,31.295,0.360624458
03/10/2016 05:30,23.8212,27.7532,03/10/2016 04:30,,,,,03/10/2017 04:30,42716.4,31.02,2017,03/10/2018 04:30,37435.9,31.43,2018,October,40076.15,3733.877358,31.225,0.28991378
03/10/2016 06:00,23.6259,27.6792,03/10/2016 05:00,,,,,03/10/2017 05:00,41990.9,30.76,2017,03/10/2018 05:00,37435.9,31.33,2018,October,39713.4,3220.871388,31.045,0.403050865
03/10/2016 06:30,23.415,27.6154,03/10/2016 05:30,,,,,03/10/2017 05:30,41517,30.73,2017,03/10/2018 05:30,37495.5,31.27,2018,October,39506.25,2843.629921,31,0.381837662
03/10/2016 07:00,23.2326,27.5755,03/10/2016 06:00,,,,,03/10/2017 06:00,41159.8,30.69,2017,03/10/2018 06:00,37702.6,31.2,2018,October,39431.2,2444.609564,30.945,0.360624458
03/10/2016 07:30,23.0936,27.5297,03/10/2016 06:30,,,,,03/10/2017 06:30,40229.5,30.58,2017,03/10/2018 06:30,37922.6,31.16,2018,October,39076.05,1631.224634,30.87,0.410121933
03/10/2016 08:00,23.0048,27.4884,03/10/2016 07:00,,,,,03/10/2017 07:00,40351.4,30.59,2017,03/10/2018 07:00,38267.8,31.14,2018,October,39309.6,1473.327689,30.865,0.38890873
03/10/2016 08:30,22.9599,27.4574,03/10/2016 07:30,,,,,03/10/2017 07:30,40290.4,30.49,2017,03/10/2018 07:30,38357.7,31.1,2018,October,39324.05,1366.625276,30.795,0.431335137
03/10/2016 09:00,22.9404,27.4348,03/10/2016 08:00,,,,,03/10/2017 08:00,40400.3,30.53,2017,03/10/2018 08:00,38476.3,31.06,2018,October,39438.3,1360.473447,30.795,0.374766594
03/10/2016 09:30,22.921,27.421,03/10/2016 08:30,,,,,03/10/2017 08:30,40424.8,30.56,2017,03/10/2018 08:30,38612.5,31.06,2018,October,39518.65,1281.48962,30.81,0.353553391
03/10/2016 10:00,22.8902,27.3979,03/10/2016 09:00,,,,,03/10/2017 09:00,40727.1,30.69,2017,03/10/2018 09:00,38675.2,31.01,2018,October,39701.15,1450.912404,30.85,0.22627417
03/10/2016 10:30,22.8418,27.3698,03/10/2016 09:30,,,,,03/10/2017 09:30,40720.9,30.68,2017,03/10/2018 09:30,38641,30.97,2018,October,39680.95,1470.711394,30.825,0.205060967
03/10/2016 11:00,22.7482,27.3284,03/10/2016 10:00,,,,,03/10/2017 10:00,40609.4,30.64,2017,03/10/2018 10:00,38778.2,31,2018,October,39693.8,1294.853938,30.82,0.254558441
03/10/2016 11:30,22.5685,27.2696,03/10/2016 10:30,,,,,03/10/2017 10:30,40652.7,30.56,2017,03/10/2018 10:30,38858.5,30.96,2018,October,39755.6,1268.690987,30.76,0.282842712
03/10/2016 12:00,22.3115,27.2028,03/10/2016 11:00,,,,,03/10/2017 11:00,40939.3,30.58,2017,03/10/2018 11:00,38561.3,30.78,2018,October,39750.3,1681.499926,30.68,0.141421356
03/10/2016 12:30,22.0169,27.1279,03/10/2016 11:30,,,,,03/10/2017 11:30,41115.5,30.55,2017,03/10/2018 11:30,38340.8,30.62,2018,October,39728.15,1962.009186,30.585,0.049497475
03/10/2016 13:00,21.7373,27.0711,03/10/2016 12:00,,,,,03/10/2017 12:00,41997.4,30.65,2017,03/10/2018 12:00,38128,30.51,2018,October,40062.7,2736.078979,30.58,0.098994949
03/10/2016 13:30,21.3264,26.9389,03/10/2016 12:30,,,,,03/10/2017 12:30,42089.4,30.31,2017,03/10/2018 12:30,38111.3,30.46,2018,October,40100.35,2812.941486,30.385,0.106066017
03/10/2016 14:00,20.9897,26.8668,03/10/2016 13:00,,,,,03/10/2017 13:00,42030.3,30.18,2017,03/10/2018 13:00,37928.1,30.4,2018,October,39979.2,2900.693438,30.29,0.155563492
03/10/2016 14:30,20.7413,26.8372,03/10/2016 13:30,,,,,03/10/2017 13:30,42036.8,30.13,2017,03/10/2018 13:30,37850.8,30.32,2018,October,39943.8,2959.948986,30.225,0.134350288
03/10/2016 15:00,20.8199,26.9856,03/10/2016 14:00,,,,,03/10/2017 14:00,41866.6,30.14,2017,03/10/2018 14:00,37702.6,30.3,2018,October,39784.6,2944.392637,30.22,0.113137085
